key,touch,hit,release
,,-3048 -19559 -5967 22277 22163 -15717 -29913 2116 29962 15051 -20976 -30740 -6000 22682 23388 -3160 -28673 -19185 13448 31346 13004 -25061 -31007 574 28086 14965 -16975 -22359 -1602 14705 11191 -974 -13712 -13046 5635 18578 6646 -15830 -18374 -236 15412 12444 -3300 -14152 -8269 6910 11265 3845 -3942 -6357 -1620 4353 6413 3197 -3944 -5650 1153 3254 -2985 -3981 3862 9875 2863 -9208 -5519 10408 14375 -1778 -16207 -8241 9782 12343 -2438 -12603 -6564 6480 11876 2020 -10168 -7344 5312 10209 659 -13032 -10773 7713 15243 467 -16243 -11587 6814 12021 301 -8848 -4570 3788 5005 1512 -2094 -5990 -5610 1150 5868 4545 -46 -4615 -5569 -1549 5190 7110 2575 -4989 -8907 -1407 9580 8791 -4323 -12677 -4492 9905 11979 -794 -11902 -7660 4889 9372 2718 -5817 -6331 1418 8249 6305 -3249 -7579 -429 7274 5254 -4752 -10803 -4869 5763 9765 2978 -6833 -6462 2665 7910 3650 -5436 -8353 -1182 6417 4120 -5310 -8344 -171 7780 5553 -1943 -5062 -2245 1525 3109 2053 -1888 -4858 -2054 3627 3845 -2498 -5648 -988 4464 4214 -606 -3510,653 -2458 -2202 810 2344 976 -1180 -1706 -450 729 826 -186 -1320 -1559 -442 707 624 -224 -1249 -1086 182 1030 341 -823 -1008 -244 616 390 -360 -940 -1201 -493 466 219 -634 -726 71 603 64 -490 -578 233 1066 288 -1090 -1742 -505 1712 2195 -387 -2947 -1535 2430 3506 -324 -4058 -2453 2256 3562 128 -3803 -2873 1733 3015 377 -1351 -1499 518 2266 -1314 -4957 -2073 3085 3023 -939 -3571 -1620 2656 3599 828 -2463 -3290 -1484 -1382 -6460 -9901 -2574 14570 26964 20866 4608 -960 5507 2601 -14536 -25664 -20729 -10990 -5815 -5162 -2154 9955 21645 23928 20095 14877 8945 1582 -2938 -7005 -11212 -11242 -8504 -650 6738 6781 6176 11357 15604 8588 -2236 -4395 1198 3173 -5321 -14179 -12385 -7199 -8282 -11399 -10643 -7083 -5532 -6490 -7150 -7571 -7991 -7720 -7718 -9796 -12317 -14100 -13590 -8033 -1460 1047 -1188 -2163 4274 13065 17433 13875 6797 7586 13877 15990 10946 3220 335 1490 2219 375 -1385 2444 8530 8724 4356 3772 6875 5778 -377 -3896 -1942 -1838 -7156 -10352,11357 15604 8588 -2236 -4395 1198 3173 -5321 -14179 -12385 -7199 -8282 -11399 -10643 -7083 -5532 -6490 -7150 -7571 -7991 -7720 -7718 -9796 -12317 -14100 -13590 -8033 -1460 1047 -1188 -2163 4274 13065 17433 13875 6797 7586 13877 15990 10946 3220 335 1490 2219 375 -1385 2444 8530 8724 4356 3772 6875 5778 -377 -3896 -1942 -1838 -7156 -10352 -5459 116 -1367 -5319 -3657 3865 7563 2749 -2186 -748 3249 3679 -684 -6136 -8344 -6584 -2672 -373 -2281 -4067 -1687 2735 4215 130 -4671 -4922 -2599 -3277 -7815 -10420 -8166 -4375 -2529 -2126 -1281 308 1683 2079 2424 2250 1107 -734 -2330 -2276 -1089 1608 4344 4266 2740 2756 5436 8353 8336 7225 6985 7046 5731 3086 1685 1616 1419 907 1476 2810 3456 2889 2164 2580 3329 3164 513 -2950 -3888 -2794 -2158 -3668 -5421 -4219 -1468 23 -59 -849 -1260 -1135 -830 -288 -709 -2514 -3429 -2499 -1758 -2934 -3596 -1527 1493 2497 1071 855 3025 4447 2916 -264 -864 1419 2217 304 -1139 136 2344 1804 -889 -1225 1582 3889 3324 1718 1720
,,-3496 -2780 2573 4387 -654 -4350 -653 4723 3720 -1457 -3311 -28 2112 1083 858 290 -1384 -1012 1585 3091 1306 -2424 -2171 2912 1930 -3198 -2791 584 1835 -1098 -2767 1491 5168 4849 1814 -2378 -3769 -1748 3679 8782 7544 218 -8793 -14170 -8606 7875 17344 14733 -4776 -28528 -14296 24187 31093 -3085 -19648 -9002 -12542 -12284 11262 27080 8067 -22798 -19653 17118 28181 -766 -29343 -17019 25880 25628 -18819 -32122 7357 -26959 17332 -22152 -28883 2408 -31270 21352 -22987 29055 -919 -29260 25089 -18430 28193 -6303 -32119 31383 -13627 27713 -11922 24159 28807 -4117 -30034 -17102 19299 30752 -1313 -28748 -18050 19325 29291 -1916 -26204 -11171 16080 13732 -8960 -15228 6945 19352 3097 -15333 -13030 5449 16224 8043 -7110 -14031 -4857 17270 17176 -8610 -21789 -7236 24172 19328 -14115 -24628 -854 24992 15561 -14232 -27997 -5178 24470 27892 -577 -31577 -23110 18452 -30586 2521 31767 -22716 25420 30638 -13560 -29641 -309 20521 8675 -11864 -14653 299 11882 3122 -12809 -8648 10013 16392 -2907 -24140 -14142 15249 25416 2178 -24652 -16530 14041 22669 -2444 -22153,28807 -4117 -30034 -17102 19299 30752 -1313 -28748 -18050 19325 29291 -1916 -26204 -11171 16080 13732 -8960 -15228 6945 19352 3097 -15333 -13030 5449 16224 8043 -7110 -14031 -4857 17270 17176 -8610 -21789 -7236 24172 19328 -14115 -24628 -854 24992 15561 -14232 -27997 -5178 24470 27892 -577 -31577 -23110 18452 -30586 2521 31767 -22716 25420 30638 -13560 -29641 -309 20521 8675 -11864 -14653 299 11882 3122 -12809 -8648 10013 16392 -2907 -24140 -14142 15249 25416 2178 -24652 -16530 14041 22669 -2444 -22153 -6001 20778 17487 -12174 -24470 58 26836 16771 -15824 -22858 2902 21397 7768 -17023 -14601 8731 19269 4762 -15263 -10486 10631 16959 503 -14328 -7202 9201 11822 17 -7738 -4173 4450 7446 733 -5542 -4197 774 3043 2551 373 -4846 -6379 1004 7530 1834 -9451 -6843 8271 10601 -4485 -13868 -3393 12122 10325 -6228 -15072 -4468 11038 13718 1130 -13143 -11554 3380 14457 7604 -10491 -13257 2559 12829 7819 -4215 -10752 -5016 5427 10344 4346 -7091 -8719 1389 12236 10694 -4291 -12202 -1423 11420 7583 -5955 -9529 551 10521 7634 -3754 -8879 -2282 7855,236 -15 -1152 -1370 -383 156 -460 -1354 -1313 -426 -36 -301 -612 -767 -558 -767 -767 -17 215 -853 -1784 -895 682 958 -769 -2437 -1566 1049 1601 -616 -2414 -1751 635 1591 -157 -2001 -1370 434 826 -390 -1161 -612 -3 -136 -582 -345 295 362 -248 -905 -393 788 724 -484 -1192 -494 182 -500 -933 -162 157 -528 -1173 -498 1002 708 -1203 -1890 -88 1734 597 -1421 -1500 -5 413 -3185 -8969 -9816 -971 14046 23878 19323 5577 -1978 2380 3804 -8554 -23764 -25589 -14102 -4220 -2558 -1394 7400 19335 24279 21091 15293 9902 4497 -34 -4734 -11982 -17519 -13747 -340 10402 8717 2961 5492 13081 12761 2642 -6157 -4904 1404 203 -9151 -15423 -12921 -6262 -4128 -8463 -12191 -10018 -4971 -2748 -4695 -8659 -10761 -9742 -8985 -10320 -12440 -12642 -8391 -3156 -2095 -3686 -3335 1744 9500 13643 12441 10377 11059 15565 19315 15154 5390 -780 -110 2582 1184 -3335 -3718 2328 8796 9815 7069 4802 4024 2839 -477 -4309 -6280 -7119 -8033 -7598 -5578 -3894 -2254 1300 4896 4399 1816
,,770 -152 -899 -99 1967 2122 -70 -1080 1177 3027 2135 15 -1646 -2074 -1400 1412 3730 839 -3800 -2684 3418 5978 1230 -3449 -1897 2075 2708 -54 -1984 -1213 401 2046 2684 -133 -3503 -1329 4413 4997 -1598 -5604 -17 6056 2793 -3589 -3142 1928 2505 -727 -522 2237 1868 -1067 -940 2477 3032 -737 -2623 541 2718 791 -303 -83 -1626 -3531 -1025 3885 2937 -3419 -5008 1355 6377 2788 -3252 -2647 1780 2359 -504 -2638 -2735 -699 2078 3068 -355 -4794 -2752 3729 5535 -461 -6531 -2912 4747 3970 -2324 -4672 -1642 2014 2277 151 -1879 -2022 451 2936 2063 -1114 -3423 -1610 3185 3733 -753 -3866 -2510 1146 3034 1159 -2793 -3639 1088 5233 2368 -3667 -3992 2077 6097 2007 -4193 -3629 2109 4810 1128 -3094 -2666 1061 3702 1888 -2820 -4027 643 4229 1708 -2934 -3503 527 3716 1586 -2593 -2902 572 3029 1173 -2259 -2336 602 2215 984 -913 -1204 -879 -569 586 1164 74 -1188 -1262 15 1251 621 -981 -1667 -680 618 541 -730 -1764 -991 901 1231,-637 -132 453 1210 -797 -3563 1254 7005 3648 -2283 -8402 -9107 2187 12754 4981 -11648 -11803 3006 13713 8008 -4574 -6498 -256 4291 2569 -4441 -6999 -2083 2917 3516 -1798 -8571 -6712 2634 7432 7615 12512 16725 7735 -4673 -4757 1417 -2397 -16741 -22571 -13207 -2715 -802 -713 6099 14546 19398 19619 14322 6503 -642 -3444 -3228 -6637 -14267 -12600 2043 10259 4810 3448 13145 14653 1244 -7270 459 11920 7705 -12590 -19691 -5837 3068 -2730 -14513 -17677 -5803 4968 2608 -6870 -13952 -9547 1118 645 -13353 -23486 -18666 -4098 5474 -423 -10019 -7539 3773 11232 10735 6449 4445 8552 12608 11439 9345 7778 5092 1397 -2366 -3586 -1339 -144 1032 4865 5785 5243 5986 5177 3448 866 -2406 -4289 -4446 -4731 -4882 -3488 -2650 -2184 567 4769 5823 1548 -2882 303 5899 1812 -6391 -7513 -2093 680 -2477 -3945 -781 1918 593 -502 1482 856 -3581 -5526 -3662 -2102 -3181 -7038 -9627 -6535 -1120 775 -1603 -3713 -934 3838 3789 -287 -3085 -2660 -550 -504 -3064 -3878 -1160 2996 5952 4800 1526 1757 5561,-23486 -18666 -4098 5474 -423 -10019 -7539 3773 11232 10735 6449 4445 8552 12608 11439 9345 7778 5092 1397 -2366 -3586 -1339 -144 1032 4865 5785 5243 5986 5177 3448 866 -2406 -4289 -4446 -4731 -4882 -3488 -2650 -2184 567 4769 5823 1548 -2882 303 5899 1812 -6391 -7513 -2093 680 -2477 -3945 -781 1918 593 -502 1482 856 -3581 -5526 -3662 -2102 -3181 -7038 -9627 -6535 -1120 775 -1603 -3713 -934 3838 3789 -287 -3085 -2660 -550 -504 -3064 -3878 -1160 2996 5952 4800 1526 1757 5561 8079 6114 3042 2868 3969 3802 1748 -327 -938 -410 631 1872 2589 2060 2092 3560 4274 2055 -1955 -2609 -372 -1305 -5150 -5551 -1258 1147 -1352 -3976 -2339 1179 1504 -470 -1470 -1466 -1072 -1108 -1353 -2141 -3452 -2900 -654 1177 1034 -244 115 1834 2728 2338 360 -1593 -1091 189 836 455 -1252 -2268 -705 2211 2720 -245 -2621 -966 1961 2429 804 -223 692 1973 1764 289 -728 -575 2 131 -231 -978 -903 -55 338 239 343 1239 2065 2101 1492 1118 1277 1860
,,-355 -152 79 410 482 146 37 463 887 655 54 -350 -153 346 218 -296 -224 -28 63 158 137 244 297 326 269 273 268 4 -292 -385 -16 678 719 137 -210 17 904 1109 91 -669 -431 385 886 755 -191 -1169 -494 897 1249 347 -301 379 1069 641 -330 -536 123 939 890 277 -269 -809 -341 897 1651 563 -901 473 2403 964 -1218 -1024 1070 2342 -485 -1148 567 -63 1392 3553 759 -1026 8688 17613 -2731 -31800 -26033 10931 -32551 -1161 30366 -3856 28857 14021 -6229 -11366 -6390 5790 12213 -12512 -14774 25450 21903 -22731 32328 8410 -27294 21177 -23717 30571 4219 -29829 24578 -17054 27498 -10380 31462 28298 -12990 27689 -17235 -31065 23837 -27817 32179 7067 31812 5798 -21985 -24772 6839 29500 11827 -29537 -20117 29926 28395 -15137 27536 -6755 -32290 24472 -24950 -31826 10047 -31246 11173 -26896 -24576 13040 28078 941 -27726 -24970 11951 -32244 10576 -17471 -16973 6611 25722 11353 -22573 -18679 15204 14882 -8477 -10468 8163 7112 -19445 -12332 20518 23991 -6301 -26484,12213 -12512 -14774 25450 21903 -22731 32328 8410 -27294 21177 -23717 30571 4219 -29829 24578 -17054 27498 -10380 31462 28298 -12990 27689 -17235 -31065 23837 -27817 32179 7067 31812 5798 -21985 -24772 6839 29500 11827 -29537 -20117 29926 28395 -15137 27536 -6755 -32290 24472 -24950 -31826 10047 -31246 11173 -26896 -24576 13040 28078 941 -27726 -24970 11951 -32244 10576 -17471 -16973 6611 25722 11353 -22573 -18679 15204 14882 -8477 -10468 8163 7112 -19445 -12332 20518 23991 -6301 -26484 640 30614 8740 -26415 -17126 16038 20152 -15292 -30552 3234 32522 19372 -17221 -28395 531 28581 12308 -23671 -24195 5149 25897 12478 -20313 -28309 127 29706 15099 -24088 -26149 12780 31869 6523 -25629 -25382 4963 26690 13522 -19040 -22426 5945 20058 6024 -14494 -12713 11886 19925 -790 -19267 -8962 15232 15675 -7471 -18658 1464 18336 4059 -9232 -1525 8864 5551 -7967 -11461 6278 20992 7046 -12952 -16375 -4460 12871 15095 -2470 -17738 -7503 14698 13575 -9682 -15951 6205 18590 3518 -13664 -12977 2071 11019 2117 -8465 -3933 3874 3417 2373 1053 -4455 -8091 -401 14375 11491 -8272 -14313,-271 -153 -140 -107 385 716 -138 -1303 -241 1768 1265 -865 -1610 -22 1741 1213 -946 -1749 108 2042 1310 -1032 -1561 597 1963 576 -1272 -1369 656 1870 394 -1221 -985 511 1060 266 -976 -1326 127 1291 826 -458 -1045 -376 460 1084 527 -1257 -1470 44 1065 353 -987 -1108 -240 591 310 -599 -776 81 875 445 -485 -634 -201 130 133 -99 -542 -582 132 354 -33 -550 -250 -310 -3358 -6195 -3685 4247 13147 15748 9180 977 -462 1760 -1465 -10353 -16440 -13374 -5915 -2448 -1488 3207 10527 15184 16066 13690 8661 2772 -409 -2236 -7109 -12247 -11608 -3466 5238 7182 4284 3889 8140 9715 4559 -2365 -4670 -2355 -1557 -4822 -8425 -9477 -7663 -4439 -2972 -4606 -6969 -5975 -2465 -868 -2753 -6082 -7714 -7743 -8158 -9221 -9176 -6647 -3763 -2519 -1747 -681 1425 4534 6107 9153 12315 8780 7082 7009 2921 4455 9061 4830 -5048 -8824 -2606 7332 10616 3746 -2305 2397 8177 7144 90 -9639 -9534 -1605 2090 -2202 -10695 -8090 5185 7610 -3455 -8328 1754 10641
,,3203 902 -2841 -3319 945 4246 1752 -3371 -4339 731 4763 2013 -3608 -4630 610 4933 2074 -3164 -3497 708 3646 1631 -2301 -3368 196 4073 2425 -2857 -4869 -868 4339 3940 -1707 -5068 -2163 3588 4776 -417 -4740 -2766 2840 4374 -306 -4452 -2769 2457 4368 284 -4002 -2581 2376 3817 66 -3129 -1937 1153 2082 469 -1283 -1660 -566 977 1289 108 -1067 -995 157 873 468 -165 -458 -238 435 1076 673 -858 -1486 -76 1704 1478 -829 -1754 -143 -1303 -7721 -10642 -1106 17468 29134 21519 3588 -4410 2092 3779 -10705 -26730 -26801 -12630 -1161 -427 -1401 6465 19719 27895 27771 20116 8501 -887 -3738 -5687 -14409 -21888 -15348 2125 11799 7086 4238 12876 20613 13225 -3101 -9986 -3042 2996 -3852 -16239 -20605 -14242 -5313 -2926 -6233 -8001 -4780 -796 -1253 -4405 -7008 -8562 -10233 -13189 -14174 -10924 -6978 -5623 -5631 -3717 215 3091 4357 7602 12804 15259 13643 10905 11616 15278 13662 4809 -3229 -4320 -1349 -401 -2455 -2620 2469 7993 9975 7952 2962 -388 -584 -1071 -4133 -8630 -11446 -9709,-10705 -26730 -26801 -12630 -1161 -427 -1401 6465 19719 27895 27771 20116 8501 -887 -3738 -5687 -14409 -21888 -15348 2125 11799 7086 4238 12876 20613 13225 -3101 -9986 -3042 2996 -3852 -16239 -20605 -14242 -5313 -2926 -6233 -8001 -4780 -796 -1253 -4405 -7008 -8562 -10233 -13189 -14174 -10924 -6978 -5623 -5631 -3717 215 3091 4357 7602 12804 15259 13643 10905 11616 15278 13662 4809 -3229 -4320 -1349 -401 -2455 -2620 2469 7993 9975 7952 2962 -388 -584 -1071 -4133 -8630 -11446 -9709 -5072 -2282 -2346 -1491 2349 6457 6925 4335 2675 2019 -941 -4726 -5115 -3876 -4503 -6296 -5856 -1919 1331 540 -1591 -1387 109 -240 -3129 -6198 -6507 -5430 -5895 -7452 -7891 -5711 -1961 235 -169 -214 1497 2580 2710 2462 174 -2809 -3301 -1435 -18 -214 -191 2044 5645 7167 6017 4781 5023 5499 5523 6081 4994 1070 -1833 -1243 212 -270 -963 225 1981 3382 4558 4025 2498 1699 1203 -354 -3523 -5988 -4024 624 759 -4010 -7284 -6196 -1904 2810 2728 -1754 -2686 236 202 -2523 -4367 -3913 -368 1333 -1499 -3088,-240 -3129 -6198 -6507 -5430 -5895 -7452 -7891 -5711 -1961 235 -169 -214 1497 2580 2710 2462 174 -2809 -3301 -1435 -18 -214 -191 2044 5645 7167 6017 4781 5023 5499 5523 6081 4994 1070 -1833 -1243 212 -270 -963 225 1981 3382 4558 4025 2498 1699 1203 -354 -3523 -5988 -4024 624 759 -4010 -7284 -6196 -1904 2810 2728 -1754 -2686 236 202 -2523 -4367 -3913 -368 1333 -1499 -3088 -3447 -2487 4727 10892 5236 -5519 -4566 8322 12110 530 -7341 -2374 6419 4366 -11619 -14865 8184 21953 3266 -18777 -14637 8266 21548 9736 -9245 -9156 4144 8328 195 -9945 -8183 3570 6082 -1954 -7694 -1958 11377 13531 -464 -10547 -2001 12063 9421 -5832 -7495 5364 10351 4245 -2680 -2877 2466 4864 2817 -1060 -4949 -5193 -664 4218 2817 -3954 -5580 -401 2327 -322 -3588 -933 4641 4043 259 -1454 306 3657 2637 418 1667 1488 -1505 -1276 2245 2517 -1850 -6384 -4270 3299 4557 -826 -3834 -4294 -801 4172 122 -6949 -6503 -1314 3523 2725 -3159 -4373 -2 2680 1880 -730 -3018 -1610 2210
,,-628 -1242 338 2031 1399 -675 -1447 143 1220 262 -904 -1151 20 887 -63 -1057 -836 499 1770 799 -1824 -2691 -500 2230 1934 -1174 -2637 -615 1696 1418 -835 -1816 -399 1463 1845 -184 -2401 -1414 1474 2071 -40 -1653 -574 1220 901 -22 -38 231 292 -116 33 877 1084 103 -697 -39 1305 1326 72 -398 430 1312 805 -244 -335 155 628 844 169 -760 -890 -53 942 788 84 -207 37 182 167 473 226 -299 -1419 -5175 -10089 -10128 2186 22310 -32400 26712 8563 -3114 -73 -3540 -19913 -31521 -31798 -18261 -3949 -2061 -841 12731 29427 -31983 31713 23947 9830 256 -3052 -8496 -19488 -26293 -18482 2846 16462 10397 6002 18792 27405 16269 -3193 -11892 -2820 2927 -9310 -23877 -24762 -15824 -7968 -8341 -13253 -14155 -8418 -1249 943 -3688 -10876 -12790 -11324 -13365 -17432 -18045 -13771 -8314 -4359 -871 1272 1688 4651 12351 20029 20265 14363 12884 20255 26457 19671 3903 -6799 -6656 -2888 -4149 -8326 -7077 1058 10313 15202 13066 6363 2130 2303 1882 -3556 -12458 -16513 -12394,29427 -31983 31713 23947 9830 256 -3052 -8496 -19488 -26293 -18482 2846 16462 10397 6002 18792 27405 16269 -3193 -11892 -2820 2927 -9310 -23877 -24762 -15824 -7968 -8341 -13253 -14155 -8418 -1249 943 -3688 -10876 -12790 -11324 -13365 -17432 -18045 -13771 -8314 -4359 -871 1272 1688 4651 12351 20029 20265 14363 12884 20255 26457 19671 3903 -6799 -6656 -2888 -4149 -8326 -7077 1058 10313 15202 13066 6363 2130 2303 1882 -3556 -12458 -16513 -12394 -6495 -4867 -6751 -4918 3461 10860 11449 6818 3143 4494 6415 3793 -2926 -9927 -12545 -9595 -4504 -2545 -4837 -6244 -2606 3738 5576 488 -4341 -3422 -1122 -3354 -8899 -12296 -10423 -5818 -3419 -4691 -5892 -3386 1781 5464 4603 1460 -387 36 1135 261 -2063 -2268 1502 5506 5960 4762 5222 7143 8839 10183 10325 8854 6584 3936 2444 1566 -1065 -3755 -2718 1951 5946 5853 3318 2777 4865 5377 1700 -3694 -6545 -5178 -2440 -1627 -2854 -3806 -2732 -348 1317 534 -1384 -2363 -2452 -2575 -2721 -2876 -3195 -3936 -4106 -3106 -2221 -987 657 2145 2956 2485 1629 2018 2922 1678,657 2145 2956 2485 1629 2018 2922 1678 -1028 -1935 -310 1304 1157 -633 -1622 -301 1130 1177 -27 -623 610 2610 3558 2531 1674 3011 3868 1634 -1011 -1156 390 932 -576 -1717 -402 1524 1912 1731 2219 3285 3347 2143 1752 2763 4217 4893 4648 4218 4209 4463 4106 2780 801 -876 -1756 -2025 -1802 -1580 -506 1357 1360 -962 -3083 -3159 -2716 -2070 -492 1117 1984 2088 1128 117 1329 2175 2788 3119 -1089 -5058 -5263 -3974 -329 2945 -1370 -8676 -6631 2372 6699 -81 -10587 -8398 4660 7316 -4055 -9584 -1860 5656 2628 -5777 -8780 -3489 3590 4302 -1483 -5127 -543 6143 3923 -2397 -3569 -3828 -1895 4190 5404 166 -4094 -2198 4868 8282 3008 -2861 -781 3085 1459 -2219 -5678 -4474 1037 2037 -2328 -7119 -3444 6727 7250 -1675 -4592 2565 7337 510 -6640 -609 7707 4835 -2928 -6746 -3571 3278 3787 -2990 -7429 -5393 -1001 281 -2174 -6175 -8256 -4258 784 -1301 -6390 -4797 3230 6277 -161 -5729 -2609 3828 3471 -2999 -4932 -420 1925 -351 -2098 -1365 -88 38
,,-11936 -17608 1435 18189 11546 -7930 -12497 1714 11735 6396 -5935 -11080 -3586 5462 4975 -3283 -8487 -3371 5015 5071 -1441 -3290 -386 742 -2 -325 1706 2209 -2131 -2913 1926 3333 -65 -3879 -3914 1057 4379 1156 -4742 -6752 -1114 6208 4995 -3727 -7492 510 8682 5107 -3287 -5320 -115 4205 1529 -2565 -2433 20 375 -877 -96 894 -428 -2139 -1381 466 -345 -1663 -1795 1093 3372 1203 2014 2644 263 -323 596 -650 -2429 -653 3358 14869 16413 -12072 29685 -16527 24512 -30148 11600 -18871 -32615 -10400 27452 28101 -14518 29455 -2550 25022 16157 11081 3797 -25052 -26742 15774 -27970 12621 -29104 32613 7383 -26985 22763 -24627 -31046 3825 32210 17852 -25301 29765 -4431 -31621 28696 -15961 28469 -2798 -28615 21701 -20663 27645 -1042 -32342 13730 -21294 -25726 2700 10232 2166 9347 5233 -20287 -20642 17915 31125 5097 -26574 -31166 6745 -25345 10567 31959 -29459 10204 -29550 15115 -17474 -27181 -2445 -31643 19470 -25952 -30409 7453 -29517 8909 -27380 -26843 -3257 26969 28128 -8553 32428 -9650 22365 19637 -5792 -16297 -1197 9812 -3689,-20663 27645 -1042 -32342 13730 -21294 -25726 2700 10232 2166 9347 5233 -20287 -20642 17915 31125 5097 -26574 -31166 6745 -25345 10567 31959 -29459 10204 -29550 15115 -17474 -27181 -2445 -31643 19470 -25952 -30409 7453 -29517 8909 -27380 -26843 -3257 26969 28128 -8553 32428 -9650 22365 19637 -5792 -16297 -1197 9812 -3689 -14711 -403 6778 -2446 -2413 6270 3774 -8806 -6900 9656 14277 -2086 -16160 -10410 929 8408 9145 -6541 -19482 -7797 12097 17631 1634 -20277 -17935 11920 26174 -149 -27932 -19790 11094 30334 11451 -25944 -28336 5081 32461 20772 -17470 -27475 4188 26765 10208 -17130 -17964 5155 18567 3267 -15455 -8908 7887 12255 2856 -6047 -4367 1811 5714 4469 103 -1776 -3664 -4045 1597 5017 890 -4937 -2247 5229 4011 -1923 -4151 -125 5212 2269 -4989 -6090 587 5270 1613 -5990 -9857 -4749 5049 9110 1930 -7743 -7491 1396 7241 3865 -2765 -5790 -3521 526 3062 3411 1316 -863 -2081 -507 4293 4681 -1253 -5412 -2796 3961 6683 840 -6539 -4869 4321 7601 -501 -8803 -4247 8870 10935 -867 -8312 -3239 6503 10026 3294 -5349,534 1957 1488 -820 -1891 -112 1310 504 -577 -724 -224 644 834 -792 -2162 -906 1227 1526 -409 -1715 -934 348 688 189 -303 -743 -524 279 265 -85 47 -28 -124 -392 -872 -396 -5 -674 -1195 -802 263 636 -220 -1047 -738 202 671 392 -215 -576 -837 -432 656 699 -541 -1630 -795 1414 1286 -681 -40 2151 2036 -466 -3916 -4607 552 5752 2733 -4703 -5958 533 6950 5646 -996 -3786 -1150 2130 2225 -1571 -4553 -2526 1703 337 -9449 -14460 -420 23251 -32491 19526 407 -3197 4473 1908 -15398 -28084 -22930 -8784 -3537 -8617 -9013 4995 23882 30836 24039 14288 9416 7745 4875 -3502 -16602 -23292 -14856 2862 11825 6602 3152 10246 18103 13730 360 -5142 768 5473 350 -11449 -20432 -19927 -11356 -4832 -7846 -14826 -14770 -5400 2187 357 -7009 -12555 -12768 -12258 -14129 -15640 -14803 -10981 -5673 -961 1436 621 2137 9815 17384 17373 12287 11642 17194 20491 15963 6617 -349 -528 1912 1254 -1641 -1762 2923 7630 10195 12050 9020 710 -3944 -1587 951 -2646 -9944 -12926
